hh_id,day_weight,cms_zone,survey_mode,person_id,person_num,day_num,travel_date,travel_date_dow,day_is_complete,made_trips,num_trips,num_complete_trip_surveys,num_deleted_trips,no_travel_capture,no_travel_no_work,no_travel_telework,no_travel_housework,no_travel_kids_break,no_travel_no_transport,no_travel_sick,no_travel_delivery,no_travel_homeschool,no_travel_weather,no_travel_other,deliver_prepared,deliver_service,deliver_food,deliver_package_home,deliver_package_work,deliver_package_locker,deliver_other,deliver_none,shop_online,telecommute_time
19541040,2174.16858,Manhattan Core,1,1954104001,1,5,06/14/2019,5,1,1,15,15,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,0
19541040,0,Manhattan Core,1,1954104001,1,4,06/13/2019,4,0,1,9,8,1,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,1
19541040,0,Manhattan Core,1,1954104001,1,3,06/12/2019,3,0,1,14,12,2,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,3
19541040,2174.16858,Manhattan Core,1,1954104001,1,2,06/11/2019,2,1,1,14,14,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,1
19541040,2174.16858,Manhattan Core,1,1954104001,1,1,06/10/2019,1,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,2,1
19477366,72.14224,Manhattan Core,1,1947736601,1,7,06/19/2019,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
19477366,72.14224,Manhattan Core,1,1947736601,1,6,06/18/2019,2,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,
19588848,0,Middle Queens,1,1958884801,1,3,06/01/2019,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
19477366,72.14224,Manhattan Core,1,1947736601,1,5,06/17/2019,1,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19477366,72.14224,Manhattan Core,1,1947736601,1,4,06/16/2019,7,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19477366,72.14224,Manhattan Core,1,1947736601,1,3,06/15/2019,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
19477366,72.14224,Manhattan Core,1,1947736601,1,2,06/14/2019,5,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19477366,72.14224,Manhattan Core,1,1947736601,1,1,06/13/2019,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
19874817,91.87021,Manhattan Core,1,1987481701,1,7,06/05/2019,3,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,0
19874817,0,Manhattan Core,1,1987481701,1,6,06/04/2019,2,0,1,5,2,3,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19874817,91.87021,Manhattan Core,1,1987481701,1,5,06/03/2019,1,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19874817,91.87021,Manhattan Core,1,1987481701,1,4,06/02/2019,7,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19874817,0,Manhattan Core,1,1987481701,1,3,06/01/2019,6,0,1,12,10,2,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19874817,91.87021,Manhattan Core,1,1987481701,1,2,05/31/2019,5,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19874817,91.87021,Manhattan Core,1,1987481701,1,1,05/30/2019,4,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19936204,0,Manhattan Core,1,1993620401,1,7,06/14/2019,5,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,0,0,0,0,0,0,0,1,2,
19936204,0,Manhattan Core,1,1993620401,1,6,06/13/2019,4,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,0,0,0,0,0,0,0,1,2,
19936204,162.1878,Manhattan Core,1,1993620401,1,5,06/12/2019,3,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,
19936204,162.1878,Manhattan Core,1,1993620401,1,4,06/11/2019,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,
19936204,162.1878,Manhattan Core,1,1993620401,1,3,06/10/2019,1,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,
19936204,0,Manhattan Core,1,1993620401,1,2,06/09/2019,7,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,0,0,0,0,0,0,0,1,2,
19936204,0,Manhattan Core,1,1993620401,1,1,06/08/2019,6,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,0,0,0,0,0,0,0,1,2,
19238536,519.66136,Manhattan Core,1,1923853601,1,7,06/24/2019,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
19238536,0,Manhattan Core,1,1923853601,1,6,06/23/2019,7,0,1,3,0,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19238536,0,Manhattan Core,1,1923853601,1,5,06/22/2019,6,0,1,2,0,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19238536,0,Manhattan Core,1,1923853601,1,4,06/21/2019,5,0,1,2,0,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19238536,0,Manhattan Core,1,1923853601,1,3,06/20/2019,4,0,1,2,0,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19238536,0,Manhattan Core,1,1923853601,1,2,06/19/2019,3,0,1,2,0,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19238536,0,Manhattan Core,1,1923853601,1,1,06/18/2019,2,0,1,2,0,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19424808,0,Manhattan Core,1,1942480801,1,7,06/10/2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8
19424808,0,Manhattan Core,1,1942480801,1,6,06/09/2019,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
19424808,0,Manhattan Core,1,1942480801,1,5,06/08/2019,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
19424808,1673.26761,Manhattan Core,1,1942480801,1,4,06/07/2019,5,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19424808,0,Manhattan Core,1,1942480801,1,3,06/06/2019,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
19424808,0,Manhattan Core,1,1942480801,1,2,06/05/2019,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
19424808,1673.26761,Manhattan Core,1,1942480801,1,1,06/04/2019,2,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19210984,0,Manhattan Core,1,1921098401,1,7,06/18/2019,2,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,0,0,0,0,0,0,0,1,1,0.75
19210984,531.01718,Manhattan Core,1,1921098401,1,6,06/17/2019,1,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19210984,531.01718,Manhattan Core,1,1921098401,1,5,06/16/2019,7,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19210984,531.01718,Manhattan Core,1,1921098401,1,4,06/15/2019,6,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19210984,531.01718,Manhattan Core,1,1921098401,1,3,06/14/2019,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
19210984,531.01718,Manhattan Core,1,1921098401,1,2,06/13/2019,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4.5
19210984,531.01718,Manhattan Core,1,1921098401,1,1,06/12/2019,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
19908512,81.22745,Manhattan Core,1,1990851201,1,7,06/09/2019,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
19908512,81.22745,Manhattan Core,1,1990851201,1,6,06/08/2019,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
19908512,81.22745,Manhattan Core,1,1990851201,1,5,06/07/2019,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8.75
19908512,81.22745,Manhattan Core,1,1990851201,1,4,06/06/2019,4,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19908512,81.22745,Manhattan Core,1,1990851201,1,3,06/05/2019,3,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19908512,81.22745,Manhattan Core,1,1990851201,1,2,06/04/2019,2,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19908512,81.22745,Manhattan Core,1,1990851201,1,1,06/03/2019,1,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19613278,0,Manhattan Core,1,1961327801,1,7,06/15/2019,6,0,1,4,3,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19613278,163.48884,Manhattan Core,1,1961327801,1,6,06/14/2019,5,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19613278,163.48884,Manhattan Core,1,1961327801,1,5,06/13/2019,4,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19613278,163.48884,Manhattan Core,1,1961327801,1,4,06/12/2019,3,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,0,2,0
19613278,163.48884,Manhattan Core,1,1961327801,1,3,06/11/2019,2,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19613278,163.48884,Manhattan Core,1,1961327801,1,2,06/10/2019,1,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19613278,163.48884,Manhattan Core,1,1961327801,1,1,06/09/2019,7,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19779113,340.68752,Manhattan Core,1,1977911301,1,7,06/22/2019,6,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,7.75
19779113,340.68752,Manhattan Core,1,1977911301,1,6,06/21/2019,5,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,8.25
19779113,0,Manhattan Core,1,1977911301,1,5,06/20/2019,4,0,1,7,6,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,8
19779113,0,Manhattan Core,1,1977911301,1,4,06/19/2019,3,0,1,5,4,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,7
19779113,0,Manhattan Core,1,1977911301,1,3,06/18/2019,2,0,1,3,2,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,6.25
19779113,0,Manhattan Core,1,1977911301,1,2,06/17/2019,1,0,1,8,7,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,7
19779113,340.68752,Manhattan Core,1,1977911301,1,1,06/16/2019,7,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,2.75
19703045,92.65336,Manhattan Core,1,1970304501,1,7,06/19/2019,3,1,1,11,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19703045,92.65336,Manhattan Core,1,1970304501,1,6,06/18/2019,2,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19703045,92.65336,Manhattan Core,1,1970304501,1,5,06/17/2019,1,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19703045,92.65336,Manhattan Core,1,1970304501,1,4,06/16/2019,7,1,1,10,10,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19703045,92.65336,Manhattan Core,1,1970304501,1,3,06/15/2019,6,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,4
19703045,92.65336,Manhattan Core,1,1970304501,1,2,06/14/2019,5,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,1.75
19703045,92.65336,Manhattan Core,1,1970304501,1,1,06/13/2019,4,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19549411,477.18059,Manhattan Core,1,1954941101,1,7,06/15/2019,6,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,1,
19549411,477.18059,Manhattan Core,1,1954941101,1,6,06/14/2019,5,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,
19549411,477.18059,Manhattan Core,1,1954941101,1,5,06/13/2019,4,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,1,0,0,0,0,1,
19549411,477.18059,Manhattan Core,1,1954941101,1,4,06/12/2019,3,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,
19549411,477.18059,Manhattan Core,1,1954941101,1,3,06/11/2019,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,
19549411,477.18059,Manhattan Core,1,1954941101,1,2,06/10/2019,1,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,1,
19549411,477.18059,Manhattan Core,1,1954941101,1,1,06/09/2019,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
19169314,0,Manhattan Core,1,1916931401,1,7,06/14/2019,5,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19169314,0,Manhattan Core,1,1916931401,1,6,06/13/2019,4,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19169314,0,Manhattan Core,1,1916931401,1,5,06/12/2019,3,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19169314,0,Manhattan Core,1,1916931401,1,4,06/11/2019,2,0,0,0,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19169314,0,Manhattan Core,1,1916931401,1,3,06/10/2019,1,0,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,
19169314,206.95569,Manhattan Core,1,1916931401,1,2,06/09/2019,7,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19169314,206.95569,Manhattan Core,1,1916931401,1,1,06/08/2019,6,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,0
19303929,0,Manhattan Core,1,1930392901,1,7,06/08/2019,6,0,1,3,2,1,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,1,0
19303929,189.54429,Manhattan Core,1,1930392901,1,6,06/07/2019,5,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19303929,189.54429,Manhattan Core,1,1930392901,1,5,06/06/2019,4,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19303929,189.54429,Manhattan Core,1,1930392901,1,4,06/05/2019,3,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,1,0,0,0,0,2,0
19303929,0,Manhattan Core,1,1930392901,1,3,06/04/2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
19303929,189.54429,Manhattan Core,1,1930392901,1,2,06/03/2019,1,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,0
19303929,189.54429,Manhattan Core,1,1930392901,1,1,06/02/2019,7,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19262832,117.06298,Manhattan Core,1,1926283201,1,7,06/07/2019,5,1,1,1,1,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19262832,117.06298,Manhattan Core,1,1926283201,1,6,06/06/2019,4,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19262832,117.06298,Manhattan Core,1,1926283201,1,5,06/05/2019,3,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19262832,117.06298,Manhattan Core,1,1926283201,1,4,06/04/2019,2,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19262832,117.06298,Manhattan Core,1,1926283201,1,3,06/03/2019,1,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19262832,0,Manhattan Core,1,1926283201,1,2,06/02/2019,7,0,1,6,4,2,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19262832,117.06298,Manhattan Core,1,1926283201,1,1,06/01/2019,6,1,1,10,10,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19175546,65.87892,Manhattan Core,1,1917554601,1,7,06/03/2019,1,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19175546,65.87892,Manhattan Core,1,1917554601,1,6,06/02/2019,7,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19175546,65.87892,Manhattan Core,1,1917554601,1,5,06/01/2019,6,1,1,10,10,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19175546,65.87892,Manhattan Core,1,1917554601,1,4,05/31/2019,5,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19175546,65.87892,Manhattan Core,1,1917554601,1,3,05/30/2019,4,1,1,11,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19175546,65.87892,Manhattan Core,1,1917554601,1,2,05/29/2019,3,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19175546,65.87892,Manhattan Core,1,1917554601,1,1,05/28/2019,2,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19038838,0,Manhattan Core,1,1903883801,1,7,06/13/2019,4,0,1,3,2,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19038838,0,Manhattan Core,1,1903883801,1,6,06/12/2019,3,0,1,11,10,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19038838,1283.17962,Manhattan Core,1,1903883801,1,5,06/11/2019,2,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19038838,1283.17962,Manhattan Core,1,1903883801,1,4,06/10/2019,1,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,0
19038838,1283.17962,Manhattan Core,1,1903883801,1,3,06/09/2019,7,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19038838,1283.17962,Manhattan Core,1,1903883801,1,2,06/08/2019,6,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19038838,1283.17962,Manhattan Core,1,1903883801,1,1,06/07/2019,5,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,0,0,0,0,2,0
19932220,0,Manhattan Core,1,1993222001,1,7,06/13/2019,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19932220,0,Manhattan Core,1,1993222001,1,6,06/12/2019,3,0,1,10,9,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,0
19932220,129.91534,Manhattan Core,1,1993222001,1,5,06/11/2019,2,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19932220,129.91534,Manhattan Core,1,1993222001,1,4,06/10/2019,1,1,1,10,10,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19932220,129.91534,Manhattan Core,1,1993222001,1,3,06/09/2019,7,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0
19932220,0,Manhattan Core,1,1993222001,1,2,06/08/2019,6,0,1,12,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19932220,129.91534,Manhattan Core,1,1993222001,1,1,06/07/2019,5,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,0
19147064,0,Manhattan Core,1,1914706401,1,7,05/31/2019,5,0,1,12,11,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19147064,0,Manhattan Core,1,1914706401,1,6,05/30/2019,4,0,1,1,0,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,1,0.75
19147064,137.25941,Manhattan Core,1,1914706401,1,5,05/29/2019,3,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19147064,0,Manhattan Core,1,1914706401,1,4,05/28/2019,2,0,1,10,9,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19147064,137.25941,Manhattan Core,1,1914706401,1,3,05/27/2019,1,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19147064,137.25941,Manhattan Core,1,1914706401,1,2,05/26/2019,7,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19147064,137.25941,Manhattan Core,1,1914706401,1,1,05/25/2019,6,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19135269,92.59778,Manhattan Core,1,1913526901,1,7,06/16/2019,7,1,1,15,15,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,0
19135269,92.59778,Manhattan Core,1,1913526901,1,6,06/15/2019,6,1,1,13,13,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,0
19135269,92.59778,Manhattan Core,1,1913526901,1,5,06/14/2019,5,1,1,15,15,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19135269,92.59778,Manhattan Core,1,1913526901,1,4,06/13/2019,4,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19135269,92.59778,Manhattan Core,1,1913526901,1,3,06/12/2019,3,1,1,12,12,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,2,0
19135269,92.59778,Manhattan Core,1,1913526901,1,2,06/11/2019,2,1,1,7,7,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19135269,92.59778,Manhattan Core,1,1913526901,1,1,06/10/2019,1,1,1,2,2,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,1,0
19862508,1548.48801,Manhattan Core,1,1986250801,1,7,06/08/2019,6,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,
19862508,1548.48801,Manhattan Core,1,1986250801,1,6,06/07/2019,5,1,1,5,5,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19862508,1548.48801,Manhattan Core,1,1986250801,1,5,06/06/2019,4,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,2,
19862508,1548.48801,Manhattan Core,1,1986250801,1,4,06/05/2019,3,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,2,
19862508,1548.48801,Manhattan Core,1,1986250801,1,3,06/04/2019,2,1,1,11,11,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,2,
19862508,1548.48801,Manhattan Core,1,1986250801,1,2,06/03/2019,1,1,1,4,4,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19862508,1548.48801,Manhattan Core,1,1986250801,1,1,06/02/2019,7,1,1,3,3,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,
19626072,367.37286,Manhattan Core,1,1962607201,1,7,06/17/2019,1,1,1,8,8,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19626072,0,Manhattan Core,1,1962607201,1,6,06/16/2019,7,0,1,13,12,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19626072,367.37286,Manhattan Core,1,1962607201,1,5,06/15/2019,6,1,1,9,9,0,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19626072,0,Manhattan Core,1,1962607201,1,4,06/14/2019,5,0,1,6,5,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,0
19626072,0,Manhattan Core,1,1962607201,1,3,06/13/2019,4,0,1,9,8,1,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,2,4
19626072,367.37286,Manhattan Core,1,1962607201,1,2,06/12/2019,3,1,1,6,6,0,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,4
